clk,posX,posY,BodPosX,BodPosY
40455,-0.062129426749872305,0.0945512259663102,100,0
40486,-0.062155996237720085,0.09453376186155149,100,0
40517,-0.062182560816542415,0.09451629029060017,100,0
40548,-0.06220912048424132,0.09449881125483615,100,0
40579,-0.06223567523871907,0.09448132475563988,100,0
40610,-0.06226222507787848,0.09446383079439241,100,0
40641,-0.06228876999962256,0.09444632937247546,100,0
40672,-0.06231531000185487,0.09442882049127124,100,0
40703,-0.062341845082479294,0.09441130415216259,100,0
40734,-0.06236837523940017,0.09439378035653291,100,0
40765,-0.06239490047052208,0.09437624910576624,100,0
40796,-0.06242142077375015,0.09435871040124717,100,0
40827,-0.062447936146989805,0.09434116424436093,100,0
40858,-0.06247444658814689,0.09432361063649324,100,0
40889,-0.06250095209512764,0.09430604957903052,100,0
40920,-0.06252745266583866,0.09428848107335967,100,0
40951,-0.06255394829818697,0.0942709051208683,100,0
40982,-0.06258043899007994,0.09425332172294451,100,0
41013,-0.06260692473942542,0.09423573088097699,100,0
41044,-0.0626334055441315,0.09421813259635511,100,0
41075,-0.06265988140210685,0.09420052687046876,100,0
41106,-0.06268635231126032,0.09418291370470838,100,0
41137,-0.06271281826950138,0.09416529310046506,100,0
41168,-0.06273927927473967,0.0941476650591305,100,0
41199,-0.0627657353248854,0.09413002958209687,100,0
41230,-0.06279218641784903,0.09411238667075707,100,0
41261,-0.06281863255154153,0.0940947363265045,100,0
41292,-0.06284507372387418,0.09407707855073318,100,0
41323,-0.06287150993275868,0.09405941334483767,100,0
41354,-0.06289794117610714,0.09404174071021319,100,0
41385,-0.062924367451832,0.09402406064825547,100,0
41416,-0.06295078875784621,0.0940063731603609,100,0
41447,-0.06297720509206295,0.09398867824792644,100,0
41478,-0.06300361645239594,0.09397097591234957,100,0
41509,-0.06303002283675924,0.09395326615502841,100,0
41540,-0.06305642424306726,0.0939355489773617,100,0
41571,-0.06308282066923487,0.09391782438074868,100,0
41602,-0.06310921211317728,0.09390009236658928,100,0
41633,-0.06313559857281015,0.09388235293628389,100,0
41664,-0.06316198004604946,0.09386460609123361,100,0
41695,-0.06318835653081165,0.09384685183284004,100,0
41726,-0.06321472802501353,0.0938290901625054,100,0
41757,-0.06324109452657227,0.09381132108163252,100,0
41788,-0.06326745603340551,0.09379354459162474,100,0
41819,-0.06329381254343122,0.09377576069388606,100,0
41850,-0.06332016405456782,0.09375796938982103,100,0
41881,-0.06334651056473403,0.0937401706808348,100,0
41912,-0.06337285207184906,0.09372236456833308,100,0
41943,-0.06339918857383252,0.09370455105372218,100,0
41974,-0.06342552006860427,0.09368673013840902,100,0
42005,-0.06345184655408477,0.09366890182380104,100,0
42036,-0.06347816802819475,0.09365106611130637,100,0
42067,-0.06350448448885535,0.0936332230023336,100,0
42098,-0.06353079593398814,0.09361537249829195,100,0
42129,-0.06355710236151506,0.09359751460059128,100,0
42160,-0.06358340376935842,0.093579649310642,100,0
42191,-0.06360970015544098,0.09356177662985504,100,0
42222,-0.0636359915176859,0.09354389655964203,100,0
42253,-0.06366227785401665,0.09352600910141509,100,0
42284,-0.06368855916235723,0.09350811425658696,100,0
42315,-0.06371483544063196,0.09349021202657096,100,0
42346,-0.0637411066867655,0.09347230241278096,100,0
42377,-0.063767372898683,0.09345438541663152,100,0
42408,-0.06379363407431002,0.09343646103953764,100,0
42439,-0.0638198902115724,0.09341852928291498,100,0
42470,-0.0638461413083965,0.09340059014817981,100,0
42501,-0.06387238736270906,0.09338264363674892,100,0
42532,-0.06389862837243711,0.09336468975003973,100,0
42563,-0.06392486433550824,0.09334672848947019,100,0
42594,-0.0639510952498503,0.09332875985645889,100,0
42625,-0.06397732111339163,0.09331078385242499,100,0
42656,-0.06400354192406088,0.09329280047878817,100,0
42687,-0.06402975767978727,0.09327480973696876,100,0
42718,-0.06405596837850017,0.09325681162838768,100,0
42749,-0.06408217401812955,0.09323880615446639,100,0
42780,-0.06410837459660572,0.09322079331662693,100,0
42811,-0.06413457011185934,0.09320277311629199,100,0
42842,-0.06416076056182157,0.09318474555488471,100,0
42873,-0.06418694594442383,0.09316671063382893,100,0
42904,-0.06421312625759809,0.09314866835454905,100,0
42935,-0.0642393014992766,0.09313061871847002,100,0
42966,-0.06426547166739212,0.09311256172701736,100,0
42997,-0.06429163675987772,0.09309449738161724,100,0
43028,-0.06431779677466694,0.09307642568369631,100,0
43059,-0.06434395170969362,0.0930583466346819,100,0
43090,-0.0643701015628921,0.0930402602360019,100,0
43121,-0.06439624633219712,0.09302216648908469,100,0
43152,-0.06442238601554373,0.09300406539535934,100,0
43183,-0.0644485206108675,0.09298595695625543,100,0
43214,-0.0644746501161043,0.09296784117320318,100,0
43245,-0.06450077452919042,0.09294971804763336,100,0
43276,-0.06452689384806264,0.0929315875809773,100,0
43307,-0.06455300807065807,0.09291344977466691,100,0
43338,-0.0645791171949142,0.09289530463013475,100,0
43369,-0.06460522121876901,0.09287715214881387,100,0
43400,-0.06463132014016072,0.09285899233213794,100,0
43431,-0.06465741395702815,0.09284082518154124,100,0
43462,-0.06468350266731043,0.09282265069845855,100,0
43493,-0.06470958626894707,0.0928044688843253,100,0
43524,-0.064735664759878,0.09278627974057742,100,0
43555,-0.06476173813804362,0.09276808326865155,100,0
43586,-0.06478780640138461,0.0927498794699848,100,0
43617,-0.06481386954784216,0.09273166834601489,100,0
43648,-0.06483992757535781,0.0927134498981801,100,0
43679,-0.06486598048187359,0.09269522412791932,100,0
43710,-0.06489202826533173,0.09267699103667203,100,0
43741,-0.06491807092367512,0.09265875062587822,100,0
43772,-0.06494410845484683,0.09264050289697855,100,0
43803,-0.06497014085679051,0.0926222478514142,100,0
43834,-0.06499616812745013,0.0926039854906269,100,0
43865,-0.06502219026477009,0.09258571581605898,100,0
43896,-0.0650482072666952,0.09256743882915341,100,0
43927,-0.0650742191311706,0.09254915453135372,100,0
43958,-0.06510022585614195,0.09253086292410391,100,0
43989,-0.0651262274395552,0.09251256400884869,100,0
44020,-0.06515222387935685,0.09249425778703327,100,0
44051,-0.06517821517349366,0.09247594426010346,100,0
44082,-0.0652042013199129,0.09245762342950561,100,0
44113,-0.06523018231656218,0.09243929529668676,100,0
44144,-0.06525615816138956,0.09242095986309443,100,0
44175,-0.06528212885234348,0.0924026171301767,100,0
44206,-0.06530809438737281,0.09238426709938227,100,0
44237,-0.0653340547644268,0.09236590977216041,100,0
44268,-0.06536000998145516,0.092347545149961,100,0
44299,-0.06538596003640788,0.09232917323423441,100,0
44330,-0.06541190492723556,0.09231079402643168,100,0
44361,-0.06543784465188901,0.09229240752800438,100,0
44392,-0.06546377920831961,0.09227401374040461,100,0
44423,-0.06548970859447902,0.09225561266508517,100,0
44454,-0.06551563280831933,0.0922372043034993,100,0
44485,-0.06554155184779316,0.0922187886571009,100,0
44516,-0.06556746571085337,0.09220036572734443,100,0
44547,-0.0655933743954533,0.0921819355156849,100,0
44578,-0.06561927789954679,0.09216349802357791,100,0
44609,-0.06564517622108791,0.09214505325247965,100,0
44640,-0.06567106935803133,0.09212660120384687,100,0
44671,-0.06569695730833196,0.09210814187913688,100,0
44702,-0.06572284006994518,0.0920896752798076,100,0
44733,-0.06574871764082685,0.0920712014073175,100,0
44764,-0.06577459001893313,0.09205272026312564,100,0
44795,-0.06580045720222069,0.09203423184869164,100,0
44826,-0.06582631918864652,0.09201573616547568,100,0
44857,-0.0658521759761681,0.09199723321493852,100,0
44888,-0.06587802756274325,0.09197872299854157,100,0
44919,-0.06590387394633025,0.09196020551774671,100,0
44950,-0.06592971512488784,0.09194168077401639,100,0
44981,-0.06595555109637495,0.09192314876881379,100,0
45012,-0.06598138185875121,0.09190460950360246,100,0
45043,-0.06600720740997652,0.09188606297984662,100,0
45074,-0.06603302774801116,0.09186750919901111,100,0
45105,-0.06605884287081587,0.09184894816256123,100,0
45136,-0.06608465277635178,0.09183037987196295,100,0
45167,-0.06611045746258049,0.09181180432868281,100,0
45198,-0.06613625692746396,0.09179322153418779,100,0
45229,-0.06616205116896454,0.09177463148994562,100,0
45260,-0.066187840185045,0.09175603419742452,100,0
45291,-0.06621362397366864,0.09173742965809328,100,0
45322,-0.06623940253279903,0.09171881787342125,100,0
45353,-0.06626517586040019,0.0917001988448784,100,0
45384,-0.06629094395443653,0.09168157257393524,100,0
45415,-0.066316706812873,0.09166293906206285,100,0
45446,-0.06634246443367478,0.09164429831073286,100,0
45477,-0.06636821681480763,0.09162565032141758,100,0
45508,-0.06639396395423763,0.0916069950955897,100,0
45539,-0.06641970584993127,0.09158833263472267,100,0
45570,-0.06644544249985551,0.09156966294029042,100,0
45601,-0.06647117390197765,0.09155098601376746,100,0
45632,-0.06649690005426546,0.0915323018566289,100,0
45663,-0.06652262095468715,0.09151361047035035,100,0
45694,-0.06654833660121127,0.0914949118564081,100,0
45725,-0.06657404699180683,0.0914762060162789,100,0
45756,-0.06659975212444325,0.09145749295144011,100,0
45787,-0.06662545199709034,0.09143877266336971,100,0
45818,-0.06665114660771837,0.09142004515354624,100,0
45849,-0.06667683595429802,0.0914013104234487,100,0
45880,-0.06670252003480029,0.09138256847455684,100,0
45911,-0.06672819884719679,0.09136381930835073,100,0
45942,-0.06675387238945936,0.09134506292631134,100,0
45973,-0.06677954065956031,0.09132629932991994,100,0
46004,-0.0668052036554724,0.09130752852065845,100,0
46035,-0.06683086137516885,0.0912887505000094,100,0
46066,-0.06685651381662311,0.0912699652694559,100,0
46097,-0.06688216097780932,0.09125117283048148,100,0
46128,-0.06690780285670177,0.09123237318457045,100,0
46159,-0.06693343945127532,0.09121356633320758,100,0
46190,-0.06695907075950526,0.0911947522778782,100,0
46221,-0.06698469677936722,0.09117593102006818,100,0
46252,-0.06701031750883728,0.09115710256126405,100,0
46283,-0.06703593294589194,0.0911382669029529,100,0
46314,-0.06706154308850808,0.09111942404662232,100,0
46345,-0.06708714793466308,0.09110057399376048,100,0
46376,-0.06711274748233471,0.09108171674585616,100,0
46407,-0.06713834172950106,0.09106285230439874,100,0
46438,-0.06716393067414082,0.091043980670878,100,0
46469,-0.06718951431423291,0.09102510184678449,100,0
46500,-0.06721509264775681,0.09100621583360925,100,0
46531,-0.06724066567269234,0.09098732263284383,100,0
46562,-0.06726623338701977,0.09096842224598042,100,0
46593,-0.06729179578871983,0.09094951467451177,100,0
46624,-0.0673173528757735,0.09093059991993117,100,0
46655,-0.06734290464616244,0.0909116779837325,100,0
46686,-0.06736845109786854,0.09089274886741021,100,0
46717,-0.06739399222887416,0.09087381257245923,100,0
46748,-0.0674195280371621,0.09085486910037521,100,0
46779,-0.06744505852071553,0.09083591845265426,100,0
46810,-0.06747058367751808,0.09081696063079313,100,0
46841,-0.06749610350555385,0.09079799563628903,100,0
46872,-0.06752161800280726,0.0907790234706398,100,0
46903,-0.06754712716726324,0.0907600441353439,100,0
46934,-0.06757263099690701,0.09074105763190025,100,0
46965,-0.06759812948972439,0.09072206396180839,100,0
46996,-0.0676236226437015,0.09070306312656846,100,0
47027,-0.06764911045682491,0.09068405512768109,100,0
47058,-0.06767459292708163,0.09066503996664753,100,0
47089,-0.06770007005245904,0.0906460176449696,100,0
47120,-0.06772554183094497,0.09062698816414966,100,0
47151,-0.06775100826052775,0.09060795152569061,100,0
47182,-0.06777646933919607,0.09058890773109594,100,0
47213,-0.06780192506493896,0.09056985678186977,100,0
47244,-0.06782737543574596,0.09055079867951671,100,0
47275,-0.06785282044960708,0.0905317334255419,100,0
47306,-0.06787826010451267,0.09051266102145114,100,0
47337,-0.06790369439845352,0.09049358146875079,100,0
47368,-0.0679291233294208,0.09047449476894767,100,0
47399,-0.06795454689540628,0.09045540092354923,100,0
47430,-0.06797996509440195,0.0904362999340635,100,0
47461,-0.06800537792440024,0.0904171918019991,100,0
47492,-0.0680307853833942,0.09039807652886513,100,0
47523,-0.06805618746937711,0.09037895411617132,100,0
47554,-0.06808158418034271,0.09035982456542789,100,0
47585,-0.06810697551428523,0.09034068787814575,100,0
47616,-0.06813236146919928,0.09032154405583627,100,0
47647,-0.06815774204307988,0.09030239310001135,100,0
47678,-0.06818311723392251,0.0902832350121836,100,0
47709,-0.06820848703972306,0.09026406979386611,100,0
47740,-0.06823385145847785,0.09024489744657246,100,0
47771,-0.06825921048818358,0.09022571797181692,100,0
47802,-0.06828456412683746,0.09020653137111424,100,0
47833,-0.06830991237243714,0.09018733764597978,100,0
47864,-0.06833525522298048,0.09016813679792945,100,0
47895,-0.06836059267646605,0.09014892882847969,100,0
47926,-0.06838592473089265,0.09012971373914758,100,0
47957,-0.06841125138425964,0.09011049153145062,100,0
47988,-0.06843657263456672,0.09009126220690702,100,0
48019,-0.068461888479814,0.09007202576703552,100,0
48050,-0.0684871989180021,0.09005278221335536,100,0
48081,-0.068512503947132,0.09003353154738639,100,0
48112,-0.06853780356520518,0.090014273770649,100,0
48143,-0.0685630977702235,0.08999500888466413,100,0
48174,-0.06858838656018912,0.08997573689095338,100,0
48205,-0.0686136699331049,0.08995645779103874,100,0
48236,-0.06863894788697392,0.08993717158644295,100,0
48267,-0.06866422041979975,0.08991787827868912,100,0
48298,-0.06868948752958637,0.08989857786930111,100,0
48329,-0.06871474921433827,0.0898792703598032,100,0
48360,-0.06874000547206026,0.08985995575172026,100,0
48391,-0.06876525630075757,0.08984063404657783,100,0
48422,-0.06879050169843604,0.0898213052459018,100,0
48453,-0.06881574166310168,0.08980196935121884,100,0
48484,-0.06884097619276118,0.08978262636405604,100,0
48515,-0.06886620528542148,0.08976327628594105,100,0
48546,-0.06889142893908996,0.08974391911840221,100,0
48577,-0.06891664715177455,0.08972455486296829,100,0
48608,-0.06894185992148351,0.08970518352116866,100,0
48639,-0.06896706724622555,0.08968580509453324,100,0
48670,-0.06899226912400984,0.08966641958459252,100,0
48701,-0.06901746555284598,0.08964702699287758,100,0
48732,-0.06904265653074389,0.08962762732092001,100,0
48763,-0.0690678420557141,0.08960822057025199,100,0
48794,-0.06909302212576744,0.08958880674240623,100,0
48825,-0.0691181967389152,0.08956938583891602,100,0
48856,-0.06914336589316913,0.08954995786131523,100,0
48887,-0.0691685295865414,0.08953052281113826,100,0
48918,-0.0691936878170446,0.08951108068992002,100,0
48949,-0.06921884058269173,0.08949163149919609,100,0
48980,-0.06924398788149629,0.08947217524050252,100,0
49011,-0.06926912971147212,0.08945271191537599,100,0
49042,-0.06929426607063356,0.08943324152535366,100,0
49073,-0.06931939695699539,0.08941376407197327,100,0
49104,-0.06934452236857273,0.08939427955677316,100,0
49135,-0.0693696423033813,0.08937478798129218,100,0
49166,-0.06939475675943707,0.08935528934706981,100,0
49197,-0.06941986573475653,0.08933578365564594,100,0
49228,-0.0694449692273566,0.0893162709085612,100,0
49259,-0.06947006723525463,0.08929675110735666,100,0
49290,-0.06949515975646843,0.08927722425357394,100,0
49321,-0.06952024678901618,0.08925769034875532,100,0
49352,-0.06954532833091652,0.08923814939444351,100,0
49383,-0.06957040438018859,0.08921860139218186,100,0
49414,-0.06959547493485185,0.08919904634351428,100,0
49445,-0.06962053999292628,0.08917948424998517,100,0
49476,-0.06964559955243224,0.08915991511313956,100,0
49507,-0.06967065361139056,0.08914033893452299,100,0
49538,-0.06969570216782249,0.08912075571568152,100,0
49569,-0.06972074521974975,0.08910116545816191,100,0
49600,-0.06974578276519437,0.08908156816351132,100,0
49631,-0.06977081480217903,0.08906196383327752,100,0
49662,-0.06979584132872665,0.0890423524690089,100,0
49693,-0.06982086234286064,0.08902273407225428,100,0
49724,-0.06984587784260492,0.08900310864456314,100,0
49755,-0.06987088782598375,0.08898347618748549,100,0
49786,-0.06989589229102187,0.08896383670257184,100,0
49817,-0.06992089123574446,0.08894419019137334,100,0
49848,-0.0699458846581771,0.08892453665544163,100,0
49879,-0.06997087255634586,0.08890487609632898,100,0
49910,-0.0699958549282772,0.08888520851558807,100,0
49941,-0.07002083177199805,0.08886553391477232,100,0
49972,-0.07004580308553576,0.08884585229543555,100,0
50003,-0.07007076886691811,0.08882616365913222,100,0
50034,-0.07009572911417335,0.0888064680074173,100,0
50065,-0.07012068382533006,0.0887867653418464,100,0
50096,-0.07014563299841739,0.08876705566397555,100,0
50127,-0.07017057663146492,0.08874733897536144,100,0
50158,-0.07019551472250261,0.08872761527756128,100,0
50189,-0.07022044726956081,0.08870788457213277,100,0
50220,-0.07024537427067042,0.0886881468606343,100,0
50251,-0.07027029572386269,0.08866840214462471,100,0
50282,-0.0702952116271694,0.0886486504256634,100,0
50313,-0.0703201219786227,0.08862889170531033,100,0
50344,-0.07034502677625513,0.08860912598512609,100,0
50375,-0.07036992601809983,0.08858935326667172,100,0
50406,-0.07039481970219019,0.08856957355150885,100,0
50437,-0.07041970782656017,0.08854978684119967,100,0
50468,-0.07044459038924418,0.0885299931373069,100,0
50499,-0.0704694673882769,0.08851019244139391,100,0
50530,-0.07049433882169363,0.08849038475502441,100,0
50561,-0.07051920468753009,0.08847057007976288,100,0
50592,-0.07054406498382233,0.08845074841717424,100,0
50623,-0.07056891970860692,0.088430919768824,100,0
50654,-0.07059376885992089,0.08841108413627823,100,0
50685,-0.07061861243580163,0.08839124152110345,100,0
50716,-0.07064345043428702,0.0883713919248669,100,0
50747,-0.07066828285341545,0.08835153534913623,100,0
50778,-0.07069310969122553,0.08833167179547975,100,0
50809,-0.07071793094575664,0.0883118012654662,100,0
50840,-0.07074274661504829,0.08829192376066498,100,0
50871,-0.0707675566971406,0.08827203928264596,100,0
50902,-0.0707923611900741,0.08825214783297963,100,0
50933,-0.07081716009188975,0.08823224941323699,100,0
50964,-0.0708419534006289,0.08821234402498962,100,0
50995,-0.07086674111433351,0.08819243166980958,100,0
51026,-0.07089152323104575,0.0881725123492696,100,0
51057,-0.07091629974880842,0.08815258606494285,100,0
51088,-0.07094107066566469,0.08813265281840305,100,0
51119,-0.07096583597965817,0.0881127126112246,100,0
51150,-0.07099059568883288,0.08809276544498226,100,0
51181,-0.07101534979123336,0.08807281132125153,100,0
51212,-0.07104009828490454,0.08805285024160833,100,0
51243,-0.07106484116789182,0.08803288220762914,100,0
51274,-0.07108957843824103,0.08801290722089106,100,0
51305,-0.07111431009399839,0.08799292528297167,100,0
51336,-0.07113903613321068,0.08797293639544917,100,0
51367,-0.07116375655392504,0.0879529405599022,100,0
51398,-0.07118847135418907,0.08793293777791007,100,0
51429,-0.07121318053205081,0.08791292805105255,100,0
51460,-0.07123788408555876,0.08789291138090999,100,0
51491,-0.07126258201276181,0.08787288776906331,100,0
51522,-0.07128727431170945,0.08785285721709392,100,0
51553,-0.07131196098045138,0.08783281972658387,100,0
51584,-0.07133664201703793,0.08781277529911567,100,0
51615,-0.07136131741951984,0.08779272393627238,100,0
51646,-0.07138598718594821,0.08777266563963772,100,0
51677,-0.07141065131437467,0.0877526004107958,100,0
51708,-0.07143530980285126,0.08773252825133139,100,0
51739,-0.07145996264943051,0.08771244916282976,100,0
51770,-0.07148460985216533,0.08769236314687676,100,0
51801,-0.0715092514091091,0.08767227020505872,100,0
51832,-0.07153388731831567,0.08765217033896261,100,0
51863,-0.07155851757783929,0.08763206355017589,100,0
51894,-0.07158314218573472,0.08761194984028654,100,0
51925,-0.07160776114005711,0.08759182921088317,100,0
51956,-0.07163237443886206,0.08757170166355491,100,0
51987,-0.07165698208020568,0.08755156719989131,100,0
52018,-0.07168158406214442,0.08753142582148266,100,0
52049,-0.07170618038273532,0.08751127752991968,100,0
52080,-0.07173077104003571,0.08749112232679368,100,0
52111,-0.07175535603210345,0.08747096021369649,100,0
52142,-0.07177993535699687,0.08745079119222049,100,0
52173,-0.07180450901277471,0.08743061526395864,100,0
52204,-0.07182907699749617,0.08741043243050435,100,0
52235,-0.07185363930922085,0.08739024269345173,100,0
52266,-0.07187819594600887,0.0873700460543953,100,0
52297,-0.07190274690592081,0.08734984251493014,100,0
52328,-0.07192729218701757,0.08732963207665198,100,0
52359,-0.07195183178736063,0.08730941474115698,100,0
52390,-0.0719763657050119,0.08728919051004189,100,0
52421,-0.07200089393803369,0.08726895938490399,100,0
52452,-0.07202541648448878,0.08724872136734116,100,0
52483,-0.07204993334244039,0.08722847645895172,100,0
52514,-0.0720744445099522,0.08720822466133465,100,0
52545,-0.07209894998508837,0.08718796597608941,100,0
52576,-0.07212344976591346,0.08716770040481599,100,0
52607,-0.07214794385049252,0.08714742794911493,100,0
52638,-0.07217243223689096,0.0871271486105874,100,0
52669,-0.0721969149231748,0.08710686239083497,100,0
52700,-0.07222139190741035,0.08708656929145987,100,0
52731,-0.07224586318766447,0.08706626931406485,100,0
52762,-0.07227032876200443,0.0870459624602531,100,0
52793,-0.07229478862849799,0.08702564873162855,100,0
52824,-0.07231924278521332,0.08700532812979543,100,0
52855,-0.07234369123021903,0.08698500065635874,100,0
52886,-0.07236813396158417,0.08696466631292393,100,0
52917,-0.07239257097737836,0.08694432510109694,100,0
52948,-0.07241700227567155,0.08692397702248432,100,0
52979,-0.07244142785453414,0.08690362207869318,100,0
53010,-0.07246584771203707,0.08688326027133106,100,0
53041,-0.0724902618462517,0.08686289160200614,100,0
53072,-0.07251467025524973,0.08684251607232715,100,0
53103,-0.07253907293710349,0.08682213368390332,100,0
53134,-0.07256346988988568,0.0868017444383444,100,0
53165,-0.07258786111166936,0.08678134833726081,100,0
53196,-0.07261224660052822,0.08676094538226331,100,0
53227,-0.0726366263545363,0.08674053557496333,100,0
53258,-0.07266100037176809,0.08672011891697289,100,0
53289,-0.07268536865029857,0.0866996954099044,100,0
53320,-0.07270973118820312,0.08667926505537088,100,0
53351,-0.07273408798355765,0.08665882785498596,100,0
53382,-0.0727584390344385,0.08663838381036373,100,0
53413,-0.07278278433892234,0.08661793292311888,100,0
53444,-0.07280712389508653,0.08659747519486653,100,0
53475,-0.07283145770100866,0.08657701062722245,100,0
53506,-0.0728557857547669,0.0865565392218029,100,0
53537,-0.07288010805443985,0.08653606098022475,100,0
53568,-0.07290442459810655,0.08651557590410523,100,0
53599,-0.07292873538384653,0.08649508399506235,100,0
53630,-0.07295304040973967,0.08647458525471453,100,0
53661,-0.07297733967386645,0.08645407968468069,100,0
53692,-0.07300163317430772,0.08643356728658039,100,0
53723,-0.07302592090914477,0.0864130480620336,100,0
53754,-0.07305020287645943,0.08639252201266101,100,0
53785,-0.0730744790743339,0.0863719891400837,100,0
53816,-0.07309874950085085,0.08635144944592336,100,0
53847,-0.07312301415409345,0.08633090293180218,100,0
53878,-0.0731472730321453,0.08631034959934292,100,0
53909,-0.0731715261330904,0.08628978945016882,100,0
53940,-0.07319577345501335,0.08626922248590375,100,0
53971,-0.07322001499599906,0.08624864870817209,100,0
54002,-0.073244250754133,0.08622806811859865,100,0
54033,-0.073268480727501,0.08620748071880893,100,0
54064,-0.07329270491418945,0.08618688651042891,100,0
54095,-0.07331692331228508,0.08616628549508508,100,0
54126,-0.07334113591987518,0.08614567767440451,100,0
54157,-0.07336534273504747,0.08612506305001477,100,0
54188,-0.07338954375589013,0.08610444162354397,100,0
54219,-0.07341373898049171,0.08608381339662081,100,0
54250,-0.07343792840694136,0.08606317837087449,100,0
54281,-0.0734621120333286,0.08604253654793469,100,0
54312,-0.07348628985774347,0.08602188792943172,100,0
54343,-0.07351046187827635,0.08600123251699639,100,0
54374,-0.0735346280930182,0.08598057031226009,100,0
54405,-0.07355878850006038,0.08595990131685462,100,0
54436,-0.07358294309749473,0.08593922553241244,100,0
54467,-0.07360709188341356,0.0859185429605665,100,0
54498,-0.07363123485590962,0.0858978536029503,100,0
54529,-0.07365537201307605,0.08587715746119787,100,0
54560,-0.0736795033530066,0.08585645453694375,100,0
54591,-0.07370362887379538,0.08583574483182305,100,0
54622,-0.07372774857353698,0.08581502834747139,100,0
54653,-0.07375186245032637,0.08579430508552498,100,0
54684,-0.07377597050225917,0.08577357504762048,100,0
54715,-0.07380007272743129,0.08575283823539517,100,0
54746,-0.07382416912393917,0.08573209465048678,100,0
54777,-0.07384825968987968,0.08571134429453367,100,0
54808,-0.07387234442335018,0.08569058716917467,100,0
54839,-0.07389642332244852,0.08566982327604912,100,0
54870,-0.0739204963852729,0.08564905261679698,100,0
54901,-0.07394456360992208,0.08562827519305866,100,0
54932,-0.07396862499449529,0.08560749100647516,100,0
54963,-0.07399268053709207,0.08558670005868806,100,0
54994,-0.07401673023581268,0.0855659023513393,100,0
55025,-0.07404077408875764,0.08554509788607152,100,0
55056,-0.0740648120940279,0.08552428666452784,100,0
55087,-0.0740888442497251,0.0855034686883519,100,0
55118,-0.0741128705539511,0.0854826439591879,100,0
55149,-0.07413689100480846,0.08546181247868052,100,0
55180,-0.07416090560039984,0.08544097424847508,100,0
55211,-0.07418491433882878,0.08542012927021732,100,0
55242,-0.074208917218199,0.08539927754555356,100,0
55273,-0.07423291423661481,0.08537841907613064,100,0
55304,-0.07425690539218095,0.08535755386359596,100,0
55335,-0.07428089068300263,0.08533668190959745,100,0
55366,-0.07430487010718544,0.08531580321578353,100,0
55397,-0.0743288436628356,0.0852949177838032,100,0
55428,-0.07435281134805963,0.08527402561530595,100,0
55459,-0.07437677316096464,0.08525312671194184,100,0
55490,-0.07440072909965806,0.08523222107536148,100,0
55521,-0.07442467916224799,0.08521130870721592,100,0
55552,-0.07444862334684278,0.08519038960915683,100,0
55583,-0.07447256165155137,0.08516946378283638,100,0
55614,-0.07449649407448318,0.08514853122990727,100,0
55645,-0.07452042061374797,0.08512759195202273,100,0
55676,-0.07454434126745607,0.08510664595083656,100,0
55707,-0.07456825603371826,0.08508569322800302,100,0
55738,-0.0745921649106458,0.08506473378517691,100,0
55769,-0.07461606789635035,0.08504376762401365,100,0
55800,-0.07463996498894408,0.08502279474616913,100,0
55831,-0.0746638561865396,0.0850018151532997,100,0
55862,-0.07468774148725006,0.08498082884706235,100,0
55893,-0.07471162088918899,0.08495983582911458,100,0
55924,-0.07473549439047036,0.08493883610111437,100,0
55955,-0.07475936198920874,0.0849178296647203,100,0
55986,-0.0747832236835191,0.08489681652159137,100,0
56017,-0.07480707947151678,0.08487579667338727,100,0
56048,-0.0748309293513177,0.08485477012176804,100,0
56079,-0.07485477332103828,0.08483373686839436,100,0
56110,-0.07487861137879528,0.08481269691492746,100,0
56141,-0.07490244352270602,0.08479165026302904,100,0
56172,-0.07492626975088823,0.08477059691436134,100,0
56203,-0.0749500900614602,0.08474953687058712,100,0
56234,-0.07497390445254054,0.0847284701333697,100,0
56265,-0.07499771292224844,0.08470739670437291,100,0
56296,-0.07502151546870356,0.08468631658526111,100,0
56327,-0.07504531209002598,0.08466522977769919,100,0
56358,-0.07506910278433623,0.08464413628335257,100,0
56389,-0.07509288754975539,0.08462303610388716,100,0
56420,-0.07511666638440494,0.08460192924096949,100,0
56451,-0.07514043928640683,0.08458081569626656,100,0
56482,-0.07516420625388352,0.08455969547144583,100,0
56513,-0.0751879672849579,0.08453856856817543,100,0
56544,-0.07521172237775336,0.08451743498812393,100,0
56575,-0.07523547153039377,0.08449629473296039,100,0
56606,-0.07525921474100337,0.0844751478043545,100,0
56637,-0.07528295200770703,0.0844539942039764,100,0
56668,-0.07530668332862994,0.0844328339334968,100,0
56699,-0.07533040870189782,0.08441166699458692,100,0
56730,-0.0753541281256369,0.0843904933889185,100,0
56761,-0.07537784159797381,0.08436931311816381,100,0
56792,-0.07540154911703567,0.08434812618399566,100,0
56823,-0.07542525068095014,0.08432693258808735,100,0
56854,-0.07544894628784526,0.08430573233211273,100,0
56885,-0.07547263593584955,0.08428452541774624,100,0
56916,-0.07549631962309206,0.08426331184666269,100,0
56947,-0.07551999734770219,0.08424209162053761,100,0
56978,-0.07554366910781,0.08422086474104687,100,0
57009,-0.07556733490154587,0.084199631209867,100,0
57040,-0.07559099472704069,0.08417839102867496,100,0
57071,-0.07561464858242584,0.08415714419914833,100,0
57102,-0.07563829646583314,0.08413589072296516,100,0
